id t_peak peak_flux_ref T0 sigma_rise t_decay flares_present
107912396400100978_0 0.6447298020331729 59 6300043 108 258 False
107912396400100978_1 0.2241840556447298 81 2278236 340 49 True
107912396400100978_2 0.7062600321027287 75 8219531 31 218 False
107912396400100978_3 0.02086677367576244 52 7231341 256 77 False
107912424353686362_0 0.6720171214553237 136 7123317 45 141 False
107912424353686362_1 0.9925093632958801 53 3337013 364 280 False
107912424353686362_2 0.003745318352059925 57 9605296 332 333 False
107912424353686362_3 0.9229534510433387 143 7311585 62 188 True
107912442115239434_0 0.821294810058855 102 4132287 139 141 True
107912442115239434_1 0.5960406634563938 137 3087405 322 146 True
107912442115239434_2 0.42536115569823435 60 1816424 243 151 True
107912442115239434_3 0.8314606741573034 53 4532960 91 341 False
107932390023147899_0 0.43659711075441415 79 4633390 122 210 False
107932390023147899_1 0.5971107544141252 49 4414633 245 187 True
107932390023147899_2 0.10058855002675228 147 9356917 220 304 True
107932390023147899_3 0.37613697164258963 62 4451559 322 52 True
107932429752144486_0 0.18833600856072766 33 2454366 77 126 False
107932429752144486_1 0.20545746388443017 134 8447566 276 340 True
107932429752144486_2 0.9614767255216693 52 9153157 282 56 False
107932429752144486_3 0.11771000535045478 163 5884540 353 102 True
107932430763868913_0 0.8539325842696629 125 218617 157 261 True
107932430763868913_1 0.4938469769930444 96 5757171 45 26 False
107932430763868913_2 0.2958801498127341 75 3596179 15 253 False
107932430763868913_3 0.4173354735152488 53 1199831 185 256 False
107942429280937202_0 0.11449973247726057 159 7164535 127 44 True
107942429280937202_1 0.10700909577314072 161 3600293 167 128 True
107942429280937202_2 0.2953451043338684 38 8391361 365 141 False
107942429280937202_3 0.8052434456928839 134 1773484 219 297 True
107952426479290616_0 0.9052969502407705 19 5973336 172 344 False
107952426479290616_1 0.6265382557517389 175 5770745 18 134 True
107952426479290616_2 0.28196896736222576 86 5994449 20 160 False
107952426479290616_3 0.8635634028892456 198 6744006 302 46 True
107952429441689079_0 0.47351524879614765 67 1534517 206 64 False
107952429441689079_1 0.20385232744783308 151 9982323 235 65 True
107952429441689079_2 0.6088817549491706 179 5908719 338 41 True
107952429441689079_3 0.3434991974317817 42 7613763 189 51 False
107952435423055026_0 0.5430711610486891 75 8958057 288 126 True
107952435423055026_1 0.14499732477260568 17 6339700 158 313 False
107952435423055026_2 0.5569823434991974 132 4244508 98 328 True
107952435423055026_3 0.6613162118780096 88 5568582 340 354 True
107962435832082551_0 0.48528624933119313 94 3294865 353 269 True
107962435832082551_1 0.5901551631888711 171 7066743 241 347 False
107962435832082551_2 0.8245050829320493 43 882085 365 229 False
107962435832082551_3 0.599250936329588 88 9924320 258 303 True
107972391121044279_0 0.24698235840297122 88 4198864 327 93 True
107972391121044279_1 0.7641597028783659 170 1356173 307 145 False
107972391121044279_2 0.009285051067780872 57 7307008 277 130 False
107972391121044279_3 0.8560817084493965 198 9158057 80 108 False
107972424462198224_0 0.18887105403959337 38 8527354 115 57 True
107972424462198224_1 0.6265382557517389 43 4369924 204 36 False
107972424462198224_2 0.2081326912787587 3 7379370 108 361 False
107972424462198224_3 0.19315141787051898 139 4729729 322 325 True
107980875353527624_0 0.4162194394752534 28 1128699 117 242 True
107980875353527624_1 0.3631484794275492 37 8622809 177 75 False
107980875353527624_2 0.18127608825283245 182 5631252 275 103 True
107980875353527624_3 0.03398926654740608 124 6846988 151 61 False
108002051322167837_0 0.983879634605051 182 3971821 132 291 False
108002051322167837_1 0.40408382590005376 16 7393791 256 157 False
108002051322167837_2 0.8199892530897367 52 6127651 72 221 False
108002051322167837_3 0.40408382590005376 36 4380182 165 323 False
108002446682403069_0 0.6360259981429898 185 123277 220 325 False
108002446682403069_1 0.2999071494893222 198 5716440 204 146 False
108002446682403069_2 0.9294336118848654 101 3066294 60 140 False
108002446682403069_3 0.34540389972144847 52 6674340 231 67 False
108012030429477959_0 0.9270152505446623 66 5326292 154 307 False
108012030429477959_1 0.4411764705882353 172 6418889 87 258 True
108012030429477959_2 0.5125272331154684 182 1382160 69 363 True
108012030429477959_3 0.0032679738562091504 184 4612211 79 70 False
108012055326622714_0 0.29056824838898654 28 9251486 30 84 False
108012055326622714_1 0.8658465143526655 191 7599235 139 172 False
108012055326622714_2 0.15934387814879905 109 8255536 110 340 True
108012055326622714_3 0.5301698886936145 9 2770289 192 223 False
108012157574973738_0 0.6487935656836461 139 1363824 261 81 True
108012157574973738_1 0.7136729222520107 163 7139157 230 240 True
108012157574973738_2 0.013941018766756031 26 3824465 264 234 False
108012157574973738_3 0.39302949061662196 14 52594 193 15 False
108012212057979301_0 0.3372717508055854 69 9169087 75 99 True
108012212057979301_1 0.4548872180451128 181 6413087 347 26 True
108012212057979301_2 0.14285714285714285 48 3017924 251 96 True
108012212057979301_3 0.6756176154672395 143 7984742 344 82 False
108012233961562928_0 0.4158878504672897 93 3244459 127 56 False
108012233961562928_1 0.43457943925233644 179 6431747 90 142 False
108012233961562928_2 0.7934579439252336 148 4014068 13 106 False
108012233961562928_3 0.4327102803738318 162 42205 353 84 False
108012338160531194_0 0.5238095238095238 128 2355744 229 350 True
108012338160531194_1 0.057249866238630286 67 421440 136 171 True
108012338160531194_2 0.4933119315141787 87 3226486 203 325 True
108012338160531194_3 0.7495987158908507 57 3570773 74 329 False
108020577883271439_0 0.7929736511919699 192 4145751 3 288 False
108020577883271439_1 0.7810539523212046 41 7749160 317 13 False
108020577883271439_2 0.024466750313676285 38 2967953 66 38 False
108020577883271439_3 0.4209535759096612 150 7023270 57 188 True
108020580002120104_0 0.48117421825143586 131 137062 109 151 False
108020580002120104_1 0.18570516911295468 96 5554541 20 344 False
108020580002120104_2 0.5826419910657307 66 9907176 326 164 False
108020580002120104_3 0.9929802169751116 89 5736305 208 136 False
108022034851636666_0 0.9509803921568627 83 6879165 8 63 False
108022034851636666_1 0.7864923747276689 53 9945636 72 256 False
108022034851636666_2 0.27723311546840956 30 2086408 86 329 False
108022034851636666_3 0.9667755991285403 78 2926872 359 228 False
108022047611404010_0 0.44223535733476627 121 6326715 104 36 True
108022047611404010_1 0.9274583557227297 114 3515622 107 295 True
108022047611404010_2 0.6560988715744224 163 3680534 273 214 True
108022047611404010_3 0.5916174099946265 173 5373731 253 288 True
108022050580038294_0 0.7872111767866738 46 1779355 10 269 True
108022050580038294_1 0.0800644814615798 17 5600531 249 285 False
108022050580038294_2 0.47178936055883935 137 9321700 137 175 True
108022050580038294_3 0.28264373992477165 181 4814366 183 21 True
108022066807372709_0 0.32884822389666307 97 8604333 55 78 False
108022066807372709_1 0.45317545748116256 45 414716 248 365 False
108022066807372709_2 0.05758880516684607 144 5894754 71 207 True
108022066807372709_3 0.9208826695371367 5 6597891 61 172 False
108022081536637560_0 0.9117330462863293 118 114068 266 249 True
108022081536637560_1 0.7481162540365985 113 991175 180 305 True
108022081536637560_2 0.21743810548977396 119 3101878 250 91 True
108022081536637560_3 0.926264800861141 39 9835296 359 134 False
108022096918037702_0 0.7292787944025835 191 38246 176 127 True
108022096918037702_1 0.5484391819160388 2 994239 156 23 False
108022096918037702_2 0.6969860064585576 9 2484438 157 241 False
108022096918037702_3 0.36921420882669537 131 4272184 168 273 True
108022127558785830_0 0.8784145688269952 29 7642985 114 349 False
108022127558785830_1 0.9137653990358865 114 5135845 323 61 True
108022127558785830_2 0.46384574183181576 172 5853616 357 348 False
108022127558785830_3 0.626673808248527 99 9841041 148 62 True
108022136496725316_0 0.903588644884842 58 8951127 299 306 False
108022136496725316_1 0.47937868237814674 190 9757756 306 90 True
108022136496725316_2 0.4392072844134976 31 5433440 75 136 False
108022136496725316_3 0.34815211569362614 151 8287074 279 260 True
108022234085305620_0 0.1485981308411215 181 1008540 19 31 False
108022234085305620_1 0.9878504672897196 42 2677609 30 2 False
108022234085305620_2 0.4504672897196262 35 8342469 94 78 False
108022234085305620_3 0.6514018691588785 11 7032895 185 255 False
108022245342485925_0 0.6902086677367576 132 9735789 175 82 False
108022245342485925_1 0.831995719636169 12 4139945 322 323 False
108022245342485925_2 0.4884965222043874 85 3378064 286 168 True
108022245342485925_3 0.5987158908507223 121 5636449 357 354 False
108022246679605827_0 0.2552166934189406 157 2505899 202 162 True
108022246679605827_1 0.9748528624933119 47 2168616 59 9 False
108022246679605827_2 0.9325842696629213 181 6141708 175 141 True
108022246679605827_3 0.7362225789192082 80 1511285 53 200 False
108022259714902361_0 0.5056179775280899 94 9268332 190 68 True
108022259714902361_1 0.10754414125200643 159 7485752 337 356 True
108022259714902361_2 0.7260567148207597 165 3500607 273 266 True
108022259714902361_3 0.33654360620652757 94 8645117 174 72 True
108022280205706021_0 0.3467094703049759 3 9535461 16 286 False
108022280205706021_1 0.012306046013911182 147 7662003 201 192 False
108022280205706021_2 0.9759229534510433 47 2429087 276 198 False
108022280205706021_3 0.2086677367576244 116 2159929 53 360 True
108022284796413340_0 0.555912252541466 155 1425290 193 115 True
108022284796413340_1 0.3884430176565008 137 2159933 265 86 True
108022284796413340_2 0.2520064205457464 20 3937994 320 160 False
108022284796413340_3 0.695024077046549 189 6602621 46 125 True
108022307859951225_0 0.7089352594970573 12 9667926 4 206 False
108022307859951225_1 0.3408239700374532 104 3354372 64 247 True
108022307859951225_2 0.5537720706260032 174 6834217 361 206 True
108022307859951225_3 0.8978063135366506 169 1047755 58 286 True
108022308823470572_0 0.010165864098448368 121 6405524 84 30 False
108022308823470572_1 0.15837346174424827 185 2838553 198 235 True
108022308823470572_2 0.7458533975387908 107 8862192 167 184 True
108022308823470572_3 0.36543606206527557 89 7655249 152 247 True
108022318887271499_0 0.7993579454253612 196 7149160 58 156 True
108022318887271499_1 0.7822364901016586 15 2372259 11 335 False
108022318887271499_2 0.44034242910647403 151 152536 125 35 True
108022318887271499_3 0.1487426431246656 45 7794773 165 133 False
108032035312115062_0 0.7930283224400871 68 7230174 185 284 False
108032035312115062_1 0.5305010893246187 132 4301829 143 268 False
108032035312115062_2 0.26633986928104575 134 6797945 267 170 True
108032035312115062_3 0.9613289760348583 122 4421520 210 323 False
108032035680905205_0 0.09912854030501089 41 8099916 336 311 False
108032035680905205_1 0.5849673202614379 141 9277504 297 147 True
108032035680905205_2 0.9662309368191722 99 2824087 51 279 False
108032035680905205_3 0.13071895424836602 1 9002667 19 208 False
108032039805751040_0 0.4041980624327234 140 9367768 319 34 True
108032039805751040_1 0.9424111948331539 19 9437289 248 40 False
108032039805751040_2 0.18675995694294942 4 2287262 69 95 False
108032039805751040_3 0.1689989235737352 119 4678670 271 135 True
108032051183013380_0 0.7420741536808168 133 7077867 199 150 True
108032051183013380_1 0.037614185921547555 32 226312 61 175 False
108032051183013380_2 0.5276732939279957 130 1486696 31 34 False
108032051183013380_3 0.3186458893068243 165 4427103 161 278 True
108032061180796002_0 0.6959095801937567 15 7494375 269 95 False
108032061180796002_1 0.12917115177610333 21 8643118 194 274 False
108032061180796002_2 0.7890204520990313 177 5911129 139 103 True
108032061180796002_3 0.17007534983853606 131 8235546 114 82 True
108032310918265520_0 0.27608346709470305 135 6111874 247 199 True
108032310918265520_1 0.33600856072766183 5 909911 38 235 False
108032310918265520_2 0.9202782236490101 152 5667467 354 245 True
108032310918265520_3 0.6548956661316212 168 486625 62 326 True
108040578949379817_0 0.9751116783663051 47 2634220 108 289 False
108040578949379817_1 0.21506062539885132 9 2862558 307 93 False
108040578949379817_2 0.2131461391193363 152 1142135 101 222 False
108040578949379817_3 0.3809827696234844 99 8003859 54 358 False
108040579679561227_0 0.4862795149968092 30 1147785 101 7 False
108040579679561227_1 0.9017230376515635 4 7185574 75 246 False
108040579679561227_2 0.9138481174218251 185 6198452 221 176 False
108040579679561227_3 0.562858966177409 23 825316 30 184 False
108042039995719434_0 0.7357373519913886 95 6756410 280 311 True
108042039995719434_1 0.9736275565123789 42 5336473 365 88 False
108042039995719434_2 0.25995694294940797 42 8863897 209 277 False
108042039995719434_3 0.26103336921420883 168 2931026 216 208 True
108042046583082179_0 0.2675397567820393 41 641130 174 227 True
108042046583082179_1 0.5846585594013096 92 406345 358 175 False
108042046583082179_2 0.8250701590271281 132 4648493 253 330 False
108042046583082179_3 0.06922357343311505 47 4066373 216 13 False
108042050714882332_0 0.43954862976894143 124 7081525 24 164 False
108042050714882332_1 0.09349811929070392 24 3615495 82 145 False
108042050714882332_2 0.20902740462117142 49 2747331 361 92 False
108042050714882332_3 0.5163890381515315 57 2497572 343 345 True
108042061631528735_0 0.9106566200215285 7 6261307 222 169 False
108042061631528735_1 0.3573735199138859 18 7837969 323 135 False
108042061631528735_2 0.7303552206673842 7 7091023 128 29 False
108042061631528735_3 0.1759956942949408 107 9280301 16 29 True
108042085999040286_0 0.37244348762109797 70 3964595 346 82 True
108042085999040286_1 0.32992465016146394 73 2593893 40 56 False
108042085999040286_2 0.4235737351991389 18 9316960 21 260 False
108042085999040286_3 0.22335844994617868 56 3208998 247 88 False
108042096732024328_0 0.662176724137931 128 4969457 319 14 False
108042096732024328_1 0.26239224137931033 48 8073480 340 125 False
108042096732024328_2 0.6470905172413793 38 8363602 19 40 False
108042096732024328_3 0.12823275862068967 200 9605199 71 87 True
108042097726504788_0 0.682454251883746 21 3379936 210 313 False
108042097726504788_1 0.1759956942949408 3 7721050 190 84 False
108042097726504788_2 0.7583423035522067 68 4142513 73 133 False
108042097726504788_3 0.8180839612486545 91 3634268 136 300 False
108042114757023074_0 0.2196036422067488 130 2135394 167 148 False
108042114757023074_1 0.870915907873594 108 3646187 279 206 True
108042114757023074_2 0.7750401713979647 177 1392088 160 353 True
108042114757023074_3 0.25388323513658273 82 3154896 93 281 False
108042144457747105_0 0.8621973929236499 137 6670711 170 156 False
108042144457747105_1 0.3500931098696462 113 7839385 124 97 False
108042144457747105_2 0.19273743016759776 45 1917203 356 185 False
108042144457747105_3 0.3947858472998138 147 4729197 108 300 False
108042229208508976_0 0.5494623655913978 24 1201346 249 21 False
108042229208508976_1 0.08548387096774193 94 4756504 291 201 False
108042229208508976_2 0.39946236559139786 102 785514 353 104 True
108042229208508976_3 0.24838709677419354 135 855995 87 324 False
108042231998700110_0 0.25806451612903225 176 3601301 323 19 True
108042231998700110_1 0.9172043010752688 119 1468183 283 4 True
108042231998700110_2 0.4489247311827957 68 6384463 7 329 False
108042231998700110_3 0.7311827956989247 135 3241807 160 90 True
108042269063968611_0 0.7956126270733013 4 3747195 336 148 False
108042269063968611_1 0.5024077046548957 141 9040354 21 238 True
108042269063968611_2 0.1492776886035313 77 775563 23 321 False
108042269063968611_3 0.9347244515783841 72 1881951 12 10 False
108042275441572952_0 0.9925093632958801 47 1056704 282 112 False
108042275441572952_1 0.6869983948635634 43 7201776 293 119 False
108042275441572952_2 0.09791332263242375 98 6223130 108 27 False
108042275441572952_3 0.3445692883895131 98 2702770 281 271 True
108042290336240833_0 0.4986623863028357 185 2392450 304 244 True
108042290336240833_1 0.33707865168539325 113 8444142 247 262 True
108042290336240833_2 0.6131621187800963 156 9265955 258 5 False
108042290336240833_3 0.1776350989834136 91 5523594 123 148 True
108042325302743030_0 0.6035313001605136 185 2813928 52 249 True
108042325302743030_1 0.6195826645264848 97 9916198 306 164 True
108042325302743030_2 0.3782771535580524 166 8875723 251 361 True
108042325302743030_3 0.3263777421080792 55 6769935 125 205 True
108052033395206949_0 0.3927015250544662 98 1022659 179 46 True
108052033395206949_1 0.23202614379084968 143 6261083 343 364 False
108052033395206949_2 0.1437908496732026 119 4816977 56 187 False
108052033395206949_3 0.565359477124183 4 3394147 300 51 False
108052050094654830_0 0.8393336915636754 113 7460135 47 89 True
108052050094654830_1 0.0445996775926921 148 2484793 180 342 True
108052050094654830_2 0.8785599140247179 144 9833649 252 146 True
108052050094654830_3 0.9306824288017195 54 6820642 87 334 False
108052083594536431_0 0.7677725118483413 89 9434292 134 55 False
108052083594536431_1 0.6976303317535545 41 497780 271 323 False
108052083594536431_2 0.9488151658767773 43 5382363 68 275 False
108052083594536431_3 0.5251184834123223 173 7363566 315 66 False
108052083628498027_0 0.8395872420262664 161 1722347 36 358 False
108052083628498027_1 0.4803001876172608 145 8289530 291 201 False
108052083628498027_2 0.8311444652908068 68 1793003 301 41 False
108052083628498027_3 0.4371482176360225 126 9393098 19 264 False
108052118074978674_0 0.5559721478307446 19 3907020 189 158 False
108052118074978674_1 0.13551151580074985 4 2319829 123 44 False
108052118074978674_2 0.4970540974825924 59 9697268 264 78 True
108052118074978674_3 0.4108194965184788 12 2962115 297 324 False
108052144626749682_0 0.5735567970204841 169 3143294 31 243 False
108052144626749682_1 0.18528864059590316 132 3718389 341 21 False
108052144626749682_2 0.7793296089385475 95 3183791 82 257 False
108052144626749682_3 0.04748603351955307 117 7225173 17 32 True
108052157511263851_0 0.8890080428954423 36 7096358 56 353 False
108052157511263851_1 0.3158176943699732 180 5889325 196 271 True
108052157511263851_2 0.15067024128686327 119 4486315 166 233 False
108052157511263851_3 0.7689008042895442 123 6743733 355 249 True
108052229169056111_0 0.8338709677419355 167 5600333 264 318 False
108052229169056111_1 0.5725806451612904 25 9660769 96 37 False
108052229169056111_2 0.42795698924731185 78 4491492 169 305 True
108052229169056111_3 0.7623655913978494 119 3052422 160 125 True
108060573175209764_0 0.7019002375296912 85 8258138 45 240 False
108060573175209764_1 0.5112826603325415 60 6858772 60 23 True
108060573175209764_2 0.09679334916864608 179 1311005 173 267 True
108060573175209764_3 0.7244655581947743 68 8361886 64 183 False
108060574122053154_0 0.5475059382422803 95 744396 64 204 False
108060574122053154_1 0.7565320665083135 89 5327203 306 354 True
108060574122053154_2 0.8806413301662708 196 1136080 295 301 True
108060574122053154_3 0.32838479809976245 16 1546305 210 105 False
108060574584783133_0 0.4014251781472684 137 9766647 90 323 True
108060574584783133_1 0.03800475059382423 189 2933251 197 184 True
108060574584783133_2 0.6793349168646081 128 668430 315 277 True
108060574584783133_3 0.010688836104513063 118 4329072 262 158 False
108062063363129237_0 0.24381054897739504 66 2628208 139 76 True
108062063363129237_1 0.08288482238966631 194 870568 150 240 True
108062063363129237_2 0.9806243272335845 23 9447042 72 127 False
108062063363129237_3 0.11033369214208827 65 862528 91 310 False
108062077620175452_0 0.02744886975242196 14 9492107 84 103 False
108062077620175452_1 0.2185145317545748 182 1256594 49 351 True
108062077620175452_2 0.306243272335845 32 3585277 358 247 False
108062077620175452_3 0.33745963401506995 94 3934426 38 226 False
108062121127228755_0 0.9662560257096947 189 1833176 170 66 True
108062121127228755_1 0.6754151044456347 10 4136064 290 211 False
108062121127228755_2 0.7895018746652384 200 33661 191 310 True
108062121127228755_3 0.26245313336904125 76 3190995 291 68 False
108062131219013718_0 0.80878414568827 170 4501854 155 66 True
108062131219013718_1 0.9839314408141403 4 8769436 68 40 False
108062131219013718_2 0.5907873594001071 164 86237 338 254 True
108062131219013718_3 0.8018211033743974 172 8738688 106 275 True
108062254025261790_0 0.7875869448903157 93 7304331 111 349 False
108062254025261790_1 0.9036918138041734 25 3761489 102 281 False
108062254025261790_2 0.8764044943820225 101 8848089 64 178 True
108062254025261790_3 0.9085072231139647 29 1984683 319 237 False
108062254545358134_0 0.37881219903691815 30 5128715 236 42 False
108062254545358134_1 0.6741573033707865 162 8307906 206 6 True
108062254545358134_2 0.5864098448368111 13 4108805 17 15 True
108062254545358134_3 0.9550561797752809 110 902716 61 49 False
108062269101023947_0 0.904226859283039 176 2445367 147 310 True
108062269101023947_1 0.5280898876404494 163 8425564 155 151 True
108062269101023947_2 0.39646869983948635 74 1794827 317 125 True
108062269101023947_3 0.4044943820224719 152 592679 37 98 True
108062285556490445_0 0.5323702514713751 6 5785490 229 350 False
108062285556490445_1 0.9791332263242376 11 7782074 346 218 False
108062285556490445_2 0.250936329588015 85 2019051 50 117 True
108062285556490445_3 0.7249866238630284 53 6164971 40 359 False
108072031363893508_0 0.528322440087146 109 7716416 345 285 False
108072031363893508_1 0.7810457516339869 84 3609687 157 347 False
108072031363893508_2 0.07298474945533769 185 8568237 51 227 True
108072031363893508_3 0.7657952069716776 69 1439849 250 133 False
108072080986844964_0 0.515069967707212 78 9519824 233 21 True
108072080986844964_1 0.9047362755651238 52 442616 209 292 False
108072080986844964_2 0.03606027987082885 165 5530668 141 344 False
108072080986844964_3 0.9601722282023681 28 381230 123 5 False
108072088145180717_0 0.5392895586652314 98 2591058 69 314 True
108072088145180717_1 0.8423035522066739 143 8294307 146 234 True
108072088145180717_2 0.04520990312163617 92 2604874 352 179 False
108072088145180717_3 0.21797631862217437 54 5595461 265 213 True
108072124416545192_0 0.3604713444027852 153 4185967 248 263 True
108072124416545192_1 0.807177289769684 186 8597093 93 235 True
108072124416545192_2 0.6368505623995715 75 8944632 90 304 False
108072124416545192_3 0.31440814140332085 40 7575652 221 235 False
108072175304166146_0 0.21858216970998925 14 4196375 296 212 False
108072175304166146_1 0.3544575725026853 15 6811049 100 4 False
108072175304166146_2 0.08539205155746508 4 864281 32 350 False
108072175304166146_3 0.48764769065520946 166 2179250 243 85 True
108072193248244538_0 0.18850698174006444 55 924214 230 33 False
108072193248244538_1 0.4070891514500537 27 9980070 257 259 False
108072193248244538_2 0.6154672395273899 136 3966899 330 19 False
108072193248244538_3 0.46616541353383456 75 686945 209 234 True
108072193830333461_0 0.8292158968850698 0 8111584 360 148 False
108072193830333461_1 0.9146079484425349 38 7150784 106 105 False
108072193830333461_2 0.9828141783029001 32 8682302 58 39 False
108072193830333461_3 0.020945220193340493 142 7090472 126 128 False
108072212931524845_0 0.8727175080558539 175 1098976 229 270 True
108072212931524845_1 0.19387755102040816 152 1412627 158 88 True
108072212931524845_2 0.7089151450053706 200 1064400 122 96 True
108072212931524845_3 0.8442534908700322 41 1453398 307 23 False
108072229326955844_0 0.6408602150537634 59 2145056 296 30 True
108072229326955844_1 0.9967741935483871 179 6763402 237 280 False
108072229326955844_2 0.16720430107526882 151 8432778 92 105 True
108072229326955844_3 0.6274193548387097 105 3616166 126 223 True
108072325417220374_0 0.4087747458533975 54 1195057 340 153 False
108072325417220374_1 0.021401819154628143 74 2567137 143 138 False
108072325417220374_2 0.48368111289459603 23 4591228 29 298 False
108072325417220374_3 0.6131621187800963 141 3873128 110 202 True
108072326682671231_0 0.3884430176565008 177 9975327 281 303 True
108072326682671231_1 0.09791332263242375 137 6220663 136 280 True
108072326682671231_2 0.2391653290529695 143 7363491 119 256 True
108072326682671231_3 0.613697164258962 51 4415614 310 160 True
108080570136603686_0 0.5236318407960199 149 3825972 62 342 False
108080570136603686_1 0.17661691542288557 56 1166553 103 137 False
108080570136603686_2 0.5205223880597015 185 9820739 90 4 True
108080570136603686_3 0.6473880597014925 174 9395086 213 78 False
108080575096310978_0 0.5855106888361045 47 4765367 212 187 True
108080575096310978_1 0.8135391923990499 186 3262883 362 331 True
108080575096310978_2 0.9643705463182898 113 1380867 179 256 False
108080575096310978_3 0.0011876484560570072 0 7260969 100 196 False
108082052719527823_0 0.21708758731864589 138 5820187 352 79 True
108082052719527823_1 0.025792584631918324 135 4940899 250 197 False
108082052719527823_2 0.5169263836646965 95 6335081 55 322 True
108082052719527823_3 0.8957549704459967 32 6556609 154 246 False
108082066434415573_0 0.41065662002152853 124 4308006 113 219 True
108082066434415573_1 0.4418729817007535 47 8169189 329 25 False
108082066434415573_2 0.7836383207750269 46 4345911 309 115 True
108082066434415573_3 0.06996770721205597 121 3364008 250 100 True
108082079394659355_0 0.03713670613562971 34 5825352 295 77 False
108082079394659355_1 0.9402583423035522 74 7510595 203 147 True
108082079394659355_2 0.9773950484391819 52 5213019 54 101 False
108082079394659355_3 0.3433799784714747 159 8572334 342 188 True
108082122080858832_0 0.20728441349758972 6 9343430 317 208 False
108082122080858832_1 0.5704338510980183 39 3759890 335 203 False
108082122080858832_2 0.7171933583288699 174 2844906 231 25 True
108082122080858832_3 0.9148366363149437 185 6377204 315 201 True
108082278860257761_0 0.6538255751738897 78 6666279 333 306 False
108082278860257761_1 0.002675227394328518 142 3835848 72 29 False
108082278860257761_2 0.723916532905297 139 3570700 279 75 True
108082278860257761_3 0.9448903156768326 106 2925954 31 305 False
108082282078070127_0 0.3113964686998395 179 9159034 151 73 True
108082282078070127_1 0.5473515248796148 52 4243831 357 190 False
108082282078070127_2 0.34724451578384163 159 1915632 153 216 True
108082282078070127_3 0.7677902621722846 94 6472957 35 319 False
108082290566356918_0 0.4462279293739968 92 2182727 346 164 True
108082290566356918_1 0.1936864633493847 138 9944668 241 273 True
108082290566356918_2 0.6153023006955591 48 390848 152 277 True
108082290566356918_3 0.85553772070626 131 7647235 151 64 True
108090574883901191_0 0.8200712589073634 30 5901243 150 48 False
108090574883901191_1 0.1021377672209026 163 4293132 28 356 True
108090574883901191_2 0.22862232779097388 114 1973645 211 308 True
108090574883901191_3 0.6021377672209026 40 3065063 86 193 True
108090576139848895_0 0.8675771971496437 74 9848948 343 53 True
108090576139848895_1 0.75 172 7345778 191 343 True
108090576139848895_2 0.8984560570071259 108 4178707 364 164 True
108090576139848895_3 0.7149643705463183 98 5897934 180 311 True
108090579442033077_0 0.8544990427568603 141 9845242 130 105 False
108090579442033077_1 0.9463943841735801 47 3635036 157 249 False
108090579442033077_2 0.6579451180599872 63 2415391 135 29 False
108090579442033077_3 0.09061901723037652 12 8479233 42 192 False
108092081423460481_0 0.1706135629709365 35 8315714 253 46 False
108092081423460481_1 0.6146393972012917 74 4283328 102 6 True
108092081423460481_2 0.7847147470398278 53 5093330 47 162 False
108092081423460481_3 0.6340150699677072 105 2863271 90 202 True
108092130908972793_0 0.7321906802356722 103 8226580 232 131 True
108092130908972793_1 0.023031601499732192 57 89521 229 109 False
108092130908972793_2 0.4124263524370648 31 3012521 11 266 False
108092130908972793_3 0.7445099089448313 40 6621842 99 90 False
108092157893631350_0 0.9774798927613941 146 8382323 264 290 False
108092157893631350_1 0.21662198391420912 105 2445917 276 206 True
108092157893631350_2 0.04932975871313673 70 2427042 143 290 False
108092157893631350_3 0.5211796246648793 125 8222452 55 167 True
108092174341757980_0 0.8512352309344791 3 2898624 32 102 False
108092174341757980_1 0.1267454350161117 89 2030145 63 180 True
108092174341757980_2 0.4505907626208378 183 9336753 139 307 True
108092174341757980_3 0.15574650912996776 95 3444231 332 244 False
108092194070241876_0 0.8770139634801289 125 526699 132 224 True
108092194070241876_1 0.2540279269602578 90 580842 156 263 True
108092194070241876_2 0.18904403866809882 116 7690316 351 244 True
108092194070241876_3 0.19548872180451127 188 7862026 170 310 True
108092194381584955_0 0.08431793770139635 118 4965580 7 350 False
108092194381584955_1 0.742749731471536 45 1846129 90 259 True
108092194381584955_2 0.06928034371643395 44 6017051 8 288 False
108092194381584955_3 0.3276047261009667 82 2390946 259 357 True
108092211143519545_0 0.11976369495166488 59 848538 106 45 True
108092211143519545_1 0.8114930182599356 9 9178107 15 41 False
108092211143519545_2 0.6331901181525241 130 8850337 92 247 True
108092211143519545_3 0.7287862513426423 1 4374423 230 92 False
108092228691418081_0 0.5618279569892473 0 176861 235 108 False
108092228691418081_1 0.9553763440860215 4 7875793 363 144 False
108092228691418081_2 0.5586021505376344 183 5623546 183 80 True
108092228691418081_3 0.4521505376344086 62 4806953 304 66 False
108092276043356527_0 0.04012841091492777 196 9746930 162 94 True
108092276043356527_1 0.9903691813804173 39 6629508 200 85 False
108092276043356527_2 0.0149812734082397 179 3069948 144 336 False
108092276043356527_3 0.1658640984483681 61 6771593 276 343 False
108092327229776278_0 0.7940074906367042 61 9130039 88 109 False
108092327229776278_1 0.8705189941144997 62 4669799 16 231 False
108092327229776278_2 0.41091492776886035 127 9420129 315 104 False
108092327229776278_3 0.19689673622257892 29 4806922 156 174 False
108100578998689440_0 0.6368857689853222 118 4585065 122 57 False
108100578998689440_1 0.7536694320357371 9 6047717 161 198 False
108100578998689440_2 0.28270580727504785 184 1112967 91 65 True
