id t_peak peak_flux_ref T0 sigma_rise t_decay flares_present
108012055326622714_8 0.4997070884592853 173 21000 20 142 True
108012055326622714_9 0.4997070884592853 151 21000 20 103 True
108012055326622714_10 0.4997070884592853 3 21000 20 248 False
108012055326622714_11 0.4997070884592853 49 21000 20 288 True
108012157574973738_8 0.4997319034852547 160 21000 20 281 True
108012157574973738_9 0.4997319034852547 2 21000 20 260 False
108012157574973738_10 0.4997319034852547 182 21000 20 211 True
108012157574973738_11 0.4997319034852547 101 21000 20 174 False
108012212057979301_8 0.5 144 21000 20 295 True
108012212057979301_9 0.5 88 21000 20 76 False
108012212057979301_10 0.5 160 21000 20 131 False
108012212057979301_11 0.5 44 21000 20 76 False
108012233961562928_8 0.5 165 21000 20 51 False
108012233961562928_9 0.5 29 21000 20 80 False
108012233961562928_10 0.5 187 21000 20 331 False
108012233961562928_11 0.5 187 21000 20 234 False
108012338160531194_8 0.49973247726056713 150 21000 20 138 True
108012338160531194_9 0.49973247726056713 189 21000 20 65 True
108012338160531194_10 0.49973247726056713 9 21000 20 42 False
108012338160531194_11 0.49973247726056713 170 21000 20 180 True
108020577883271439_8 0.5 138 21000 20 282 True
108020577883271439_9 0.5 178 21000 20 76 True
108020577883271439_10 0.5 196 21000 20 107 True
108020577883271439_11 0.5 10 21000 20 24 False
108020580002120104_8 0.49968091895341415 49 21000 20 140 False
108020580002120104_9 0.49968091895341415 9 21000 20 325 False
108020580002120104_10 0.49968091895341415 149 21000 20 290 False
108020580002120104_11 0.49968091895341415 90 21000 20 326 False
108022034851636666_8 0.5 32 21000 20 297 False
108022034851636666_9 0.5 50 21000 20 332 False
108022034851636666_10 0.5 46 21000 20 85 False
108022034851636666_11 0.5 56 21000 20 216 False
108022047611404010_8 0.4997313272434175 129 21000 20 58 False
108022047611404010_9 0.4997313272434175 0 21000 20 62 False
108022047611404010_10 0.4997313272434175 184 21000 20 291 True
108022047611404010_11 0.4997313272434175 110 21000 20 160 False
108022050580038294_8 0.4997313272434175 133 21000 20 12 False
108022050580038294_9 0.4997313272434175 7 21000 20 263 False
108022050580038294_10 0.4997313272434175 166 21000 20 172 True
108022050580038294_11 0.4997313272434175 104 21000 20 62 True
108022066807372709_8 0.5 84 21000 20 163 True
108022066807372709_9 0.5 79 21000 20 286 True
108022066807372709_10 0.5 59 21000 20 133 False
108022066807372709_11 0.5 164 21000 20 59 True
108022081536637560_8 0.5 197 21000 20 149 False
108022081536637560_9 0.5 54 21000 20 23 False
108022081536637560_10 0.5 19 21000 20 246 False
108022081536637560_11 0.5 95 21000 20 365 False
108022096918037702_8 0.5 74 21000 20 38 False
108022096918037702_9 0.5 171 21000 20 210 True
108022096918037702_10 0.5 196 21000 20 204 True
108022096918037702_11 0.5 67 21000 20 35 False
108022127558785830_8 0.49973219068023567 137 21000 20 216 True
108022127558785830_9 0.49973219068023567 138 21000 20 108 False
108022127558785830_10 0.49973219068023567 68 21000 20 19 False
108022127558785830_11 0.49973219068023567 111 21000 20 250 True
108022136496725316_8 0.49973219068023567 108 21000 20 308 False
108022136496725316_9 0.49973219068023567 38 21000 20 266 False
108022136496725316_10 0.49973219068023567 63 21000 20 138 False
108022136496725316_11 0.49973219068023567 172 21000 20 41 False
108022234085305620_8 0.5 16 21000 20 274 False
108022234085305620_9 0.5 57 21000 20 198 False
108022234085305620_10 0.5 55 21000 20 239 False
108022234085305620_11 0.5 88 21000 20 280 True
108022245342485925_8 0.49973247726056713 20 21000 20 137 False
108022245342485925_9 0.49973247726056713 30 21000 20 40 False
108022245342485925_10 0.49973247726056713 193 21000 20 88 True
108022245342485925_11 0.49973247726056713 66 21000 20 142 False
108022246679605827_8 0.49973247726056713 30 21000 20 226 False
108022246679605827_9 0.49973247726056713 28 21000 20 241 False
108022246679605827_10 0.49973247726056713 46 21000 20 223 False
108022246679605827_11 0.49973247726056713 11 21000 20 256 False
108022259714902361_8 0.49973247726056713 102 21000 20 54 False
108022259714902361_9 0.49973247726056713 118 21000 20 315 True
108022259714902361_10 0.49973247726056713 198 21000 20 294 True
108022259714902361_11 0.49973247726056713 98 21000 20 191 True
108022280205706021_8 0.49973247726056713 189 21000 20 126 True
108022280205706021_9 0.49973247726056713 15 21000 20 162 False
108022280205706021_10 0.49973247726056713 15 21000 20 322 False
108022280205706021_11 0.49973247726056713 109 21000 20 120 True
108022284796413340_8 0.49973247726056713 146 21000 20 30 False
108022284796413340_9 0.49973247726056713 181 21000 20 158 True
108022284796413340_10 0.49973247726056713 159 21000 20 271 True
108022284796413340_11 0.49973247726056713 175 21000 20 165 True
108022307859951225_8 0.49973247726056713 94 21000 20 184 True
108022307859951225_9 0.49973247726056713 14 21000 20 87 False
108022307859951225_10 0.49973247726056713 157 21000 20 174 True
108022307859951225_11 0.49973247726056713 20 21000 20 350 False
108022308823470572_8 0.49973247726056713 79 21000 20 221 False
108022308823470572_9 0.49973247726056713 162 21000 20 102 True
108022308823470572_10 0.49973247726056713 187 21000 20 283 True
108022308823470572_11 0.49973247726056713 9 21000 20 226 False
108022318887271499_8 0.49973247726056713 73 21000 20 223 False
108022318887271499_9 0.49973247726056713 115 21000 20 57 False
108022318887271499_10 0.49973247726056713 57 21000 20 151 False
108022318887271499_11 0.49973247726056713 186 21000 20 133 True
108032035312115062_8 0.5 67 21000 20 330 False
108032035312115062_9 0.5 64 21000 20 92 False
108032035312115062_10 0.5 187 21000 20 50 False
108032035312115062_11 0.5 147 21000 20 14 False
108032035680905205_8 0.5 198 21000 20 143 False
108032035680905205_9 0.5 141 21000 20 276 False
108032035680905205_10 0.5 24 21000 20 5 False
108032035680905205_11 0.5 197 21000 20 299 True
108032039805751040_8 0.5 172 21000 20 103 False
108032039805751040_9 0.5 54 21000 20 263 False
108032039805751040_10 0.5 16 21000 20 109 False
108032039805751040_11 0.5 134 21000 20 355 False
108032051183013380_8 0.4997313272434175 166 21000 20 221 True
108032051183013380_9 0.4997313272434175 195 21000 20 333 True
108032051183013380_10 0.4997313272434175 87 21000 20 164 False
108032051183013380_11 0.4997313272434175 30 21000 20 137 False
108032061180796002_8 0.5 169 21000 20 293 True
108032061180796002_9 0.5 145 21000 20 288 True
108032061180796002_10 0.5 162 21000 20 176 True
108032061180796002_11 0.5 61 21000 20 247 False
108032310918265520_8 0.49973247726056713 141 21000 20 254 True
108032310918265520_9 0.49973247726056713 88 21000 20 240 True
108032310918265520_10 0.49973247726056713 29 21000 20 180 False
108032310918265520_11 0.49973247726056713 162 21000 20 146 True
108040578949379817_8 0.49968091895341415 199 21000 20 190 False
108040578949379817_9 0.49968091895341415 169 21000 20 311 True
108040578949379817_10 0.49968091895341415 21 21000 20 186 False
108040578949379817_11 0.49968091895341415 122 21000 20 16 False
108040579679561227_8 0.49968091895341415 111 21000 20 216 False
108040579679561227_9 0.49968091895341415 41 21000 20 228 False
108040579679561227_10 0.49968091895341415 75 21000 20 41 False
108040579679561227_11 0.49968091895341415 25 21000 20 90 False
108042039995719434_8 0.5 1 21000 20 323 False
108042039995719434_9 0.5 102 21000 20 69 False
108042039995719434_10 0.5 102 21000 20 252 True
108042039995719434_11 0.5 58 21000 20 218 False
108042046583082179_8 0.49953227315247895 47 21000 20 159 False
108042046583082179_9 0.49953227315247895 170 21000 20 332 False
108042046583082179_10 0.49953227315247895 196 21000 20 340 False
108042046583082179_11 0.49953227315247895 28 21000 20 87 False
108042050714882332_8 0.4997313272434175 15 21000 20 259 False
108042050714882332_9 0.4997313272434175 11 21000 20 161 False
108042050714882332_10 0.4997313272434175 85 21000 20 363 False
108042050714882332_11 0.4997313272434175 159 21000 20 124 False
108042061631528735_8 0.5 166 21000 20 365 False
108042061631528735_9 0.5 109 21000 20 242 False
108042061631528735_10 0.5 22 21000 20 262 False
108042061631528735_11 0.5 153 21000 20 5 False
108042085999040286_8 0.5 4 21000 20 201 False
108042085999040286_9 0.5 103 21000 20 133 False
108042085999040286_10 0.5 70 21000 20 79 False
108042085999040286_11 0.5 188 21000 20 175 True
108042096732024328_8 0.5 199 21000 20 25 False
108042096732024328_9 0.5 76 21000 20 322 False
108042096732024328_10 0.5 101 21000 20 280 False
108042096732024328_11 0.5 131 21000 20 202 False
108042097726504788_8 0.5 159 21000 20 178 False
108042097726504788_9 0.5 191 21000 20 156 True
108042097726504788_10 0.5 5 21000 20 32 False
108042097726504788_11 0.5 175 21000 20 247 True
108042114757023074_8 0.49973219068023567 63 21000 20 241 False
108042114757023074_9 0.49973219068023567 38 21000 20 299 False
108042114757023074_10 0.49973219068023567 143 21000 20 20 False
108042114757023074_11 0.49973219068023567 43 21000 20 239 False
108042144457747105_8 0.5 100 21000 20 5 False
108042144457747105_9 0.5 60 21000 20 171 False
108042144457747105_10 0.5 196 21000 20 279 False
108042144457747105_11 0.5 179 21000 20 197 False
108042229208508976_8 0.5 79 21000 20 63 True
108042229208508976_9 0.5 196 21000 20 229 True
108042229208508976_10 0.5 90 21000 20 95 True
108042229208508976_11 0.5 18 21000 20 302 True
108042231998700110_8 0.5 52 21000 20 312 False
108042231998700110_9 0.5 43 21000 20 59 False
108042231998700110_10 0.5 66 21000 20 337 False
108042231998700110_11 0.5 48 21000 20 77 False
108042269063968611_8 0.49973247726056713 59 21000 20 178 False
108042269063968611_9 0.49973247726056713 64 21000 20 291 True
108042269063968611_10 0.49973247726056713 102 21000 20 249 True
108042269063968611_11 0.49973247726056713 93 21000 20 102 True
108042275441572952_8 0.49973247726056713 92 21000 20 283 True
108042275441572952_9 0.49973247726056713 146 21000 20 192 True
108042275441572952_10 0.49973247726056713 79 21000 20 240 True
108042275441572952_11 0.49973247726056713 13 21000 20 211 False
108042290336240833_8 0.49973247726056713 51 21000 20 34 False
108042290336240833_9 0.49973247726056713 138 21000 20 78 True
108042290336240833_10 0.49973247726056713 197 21000 20 3 True
108042290336240833_11 0.49973247726056713 83 21000 20 117 True
108042325302743030_8 0.49973247726056713 194 21000 20 305 True
108042325302743030_9 0.49973247726056713 140 21000 20 203 True
108042325302743030_10 0.49973247726056713 3 21000 20 191 False
108042325302743030_11 0.49973247726056713 160 21000 20 232 True
108052033395206949_8 0.5 32 21000 20 10 False
108052033395206949_9 0.5 196 21000 20 221 True
108052033395206949_10 0.5 32 21000 20 239 False
108052033395206949_11 0.5 17 21000 20 150 False
108052050094654830_8 0.4997313272434175 50 21000 20 69 False
108052050094654830_9 0.4997313272434175 114 21000 20 33 False
108052050094654830_10 0.4997313272434175 159 21000 20 168 True
108052050094654830_11 0.4997313272434175 112 21000 20 77 False
108052083594536431_8 0.4995260663507109 177 21000 20 353 False
108052083594536431_9 0.4995260663507109 197 21000 20 37 False
108052083594536431_10 0.4995260663507109 114 21000 20 182 False
108052083594536431_11 0.4995260663507109 54 21000 20 79 False
108052083628498027_8 0.5 110 21000 20 100 False
108052083628498027_9 0.5 128 21000 20 296 False
108052083628498027_10 0.5 1 21000 20 306 False
108052083628498027_11 0.5 197 21000 20 236 False
108052118074978674_8 0.49973219068023567 48 21000 20 353 False
108052118074978674_9 0.49973219068023567 158 21000 20 93 True
108052118074978674_10 0.49973219068023567 76 21000 20 208 False
108052118074978674_11 0.49973219068023567 112 21000 20 58 False
108052144626749682_8 0.5 0 21000 20 103 False
108052144626749682_9 0.5 10 21000 20 311 False
108052144626749682_10 0.5 39 21000 20 117 False
108052144626749682_11 0.5 11 21000 20 5 False
108052157511263851_8 0.4997319034852547 51 21000 20 3 False
108052157511263851_9 0.4997319034852547 154 21000 20 24 False
108052157511263851_10 0.4997319034852547 130 21000 20 72 False
108052157511263851_11 0.4997319034852547 191 21000 20 42 False
108052229169056111_8 0.5 98 21000 20 3 False
108052229169056111_9 0.5 119 21000 20 225 False
108052229169056111_10 0.5 127 21000 20 175 True
108052229169056111_11 0.5 196 21000 20 274 True
108060573175209764_8 0.5 180 21000 20 326 True
108060573175209764_9 0.5 24 21000 20 57 True
108060573175209764_10 0.5 114 21000 20 295 True
108060573175209764_11 0.5 73 21000 20 361 True
108060574122053154_8 0.5 135 21000 20 277 True
108060574122053154_9 0.5 134 21000 20 143 True
108060574122053154_10 0.5 166 21000 20 354 True
108060574122053154_11 0.5 80 21000 20 326 True
108060574584783133_8 0.5 94 21000 20 365 True
108060574584783133_9 0.5 25 21000 20 314 True
108060574584783133_10 0.5 178 21000 20 181 True
108060574584783133_11 0.5 168 21000 20 93 True
108062063363129237_8 0.5 107 21000 20 238 False
108062063363129237_9 0.5 6 21000 20 160 False
108062063363129237_10 0.5 191 21000 20 330 True
108062063363129237_11 0.5 100 21000 20 37 True
108062077620175452_8 0.5 83 21000 20 119 False
108062077620175452_9 0.5 79 21000 20 164 False
108062077620175452_10 0.5 124 21000 20 306 True
108062077620175452_11 0.5 175 21000 20 156 True
108062121127228755_8 0.49973219068023567 120 21000 20 134 False
108062121127228755_9 0.49973219068023567 7 21000 20 312 False
108062121127228755_10 0.49973219068023567 177 21000 20 103 False
108062121127228755_11 0.49973219068023567 54 21000 20 277 False
108062131219013718_8 0.49973219068023567 121 21000 20 261 False
108062131219013718_9 0.49973219068023567 167 21000 20 245 False
108062131219013718_10 0.49973219068023567 111 21000 20 360 False
108062131219013718_11 0.49973219068023567 78 21000 20 358 False
108062254025261790_8 0.49973247726056713 44 21000 20 88 False
108062254025261790_9 0.49973247726056713 79 21000 20 74 True
108062254025261790_10 0.49973247726056713 125 21000 20 132 True
108062254025261790_11 0.49973247726056713 84 21000 20 239 True
108062254545358134_8 0.49973247726056713 3 21000 20 313 False
108062254545358134_9 0.49973247726056713 129 21000 20 311 True
108062254545358134_10 0.49973247726056713 69 21000 20 167 False
108062254545358134_11 0.49973247726056713 15 21000 20 249 False
108062269101023947_8 0.49973247726056713 116 21000 20 365 True
108062269101023947_9 0.49973247726056713 24 21000 20 197 False
108062269101023947_10 0.49973247726056713 41 21000 20 145 False
108062269101023947_11 0.49973247726056713 163 21000 20 301 True
108062285556490445_8 0.49973247726056713 97 21000 20 253 True
108062285556490445_9 0.49973247726056713 163 21000 20 199 True
108062285556490445_10 0.49973247726056713 163 21000 20 128 True
108062285556490445_11 0.49973247726056713 75 21000 20 42 False
108072031363893508_8 0.5 138 21000 20 43 False
108072031363893508_9 0.5 60 21000 20 128 False
108072031363893508_10 0.5 117 21000 20 331 False
108072031363893508_11 0.5 68 21000 20 229 False
108072080986844964_8 0.5 115 21000 20 342 True
108072080986844964_9 0.5 93 21000 20 230 False
108072080986844964_10 0.5 99 21000 20 27 False
108072080986844964_11 0.5 97 21000 20 128 False
108072088145180717_8 0.5 41 21000 20 338 False
108072088145180717_9 0.5 106 21000 20 134 False
108072088145180717_10 0.5 151 21000 20 130 False
108072088145180717_11 0.5 114 21000 20 313 False
108072124416545192_8 0.49973219068023567 196 21000 20 131 True
108072124416545192_9 0.49973219068023567 143 21000 20 137 True
108072124416545192_10 0.49973219068023567 73 21000 20 245 True
108072124416545192_11 0.49973219068023567 42 21000 20 260 False
108072175304166146_8 0.5 13 21000 20 270 False
108072175304166146_9 0.5 199 21000 20 187 True
108072175304166146_10 0.5 95 21000 20 294 False
108072175304166146_11 0.5 183 21000 20 181 True
108072193248244538_8 0.5 49 21000 20 101 False
108072193248244538_9 0.5 21 21000 20 215 False
108072193248244538_10 0.5 120 21000 20 234 False
108072193248244538_11 0.5 196 21000 20 212 True
108072193830333461_8 0.5 55 21000 20 320 False
108072193830333461_9 0.5 190 21000 20 154 True
108072193830333461_10 0.5 183 21000 20 10 False
108072193830333461_11 0.5 12 21000 20 106 False
108072212931524845_8 0.5 30 21000 20 222 False
108072212931524845_9 0.5 104 21000 20 332 True
108072212931524845_10 0.5 41 21000 20 131 False
108072212931524845_11 0.5 130 21000 20 124 True
108072229326955844_8 0.5 158 21000 20 255 False
108072229326955844_9 0.5 86 21000 20 204 False
108072229326955844_10 0.5 49 21000 20 24 False
108072229326955844_11 0.5 110 21000 20 277 False
108072325417220374_8 0.49973247726056713 118 21000 20 91 True
108072325417220374_9 0.49973247726056713 182 21000 20 332 True
108072325417220374_10 0.49973247726056713 119 21000 20 136 True
108072325417220374_11 0.49973247726056713 198 21000 20 342 True
108072326682671231_8 0.49973247726056713 164 21000 20 119 True
108072326682671231_9 0.49973247726056713 42 21000 20 197 False
108072326682671231_10 0.49973247726056713 35 21000 20 79 False
108072326682671231_11 0.49973247726056713 7 21000 20 327 False
108080570136603686_8 0.5 138 21000 20 110 True
108080570136603686_9 0.5 159 21000 20 156 True
108080570136603686_10 0.5 149 21000 20 286 True
108080570136603686_11 0.5 104 21000 20 33 True
108080575096310978_8 0.5 105 21000 20 324 True
108080575096310978_9 0.5 70 21000 20 15 True
108080575096310978_10 0.5 9 21000 20 125 True
108080575096310978_11 0.5 117 21000 20 30 True
108082052719527823_8 0.4997313272434175 77 21000 20 290 False
108082052719527823_9 0.4997313272434175 55 21000 20 73 False
108082052719527823_10 0.4997313272434175 45 21000 20 75 False
108082052719527823_11 0.4997313272434175 113 21000 20 254 False
108082066434415573_8 0.5 0 21000 20 220 False
108082066434415573_9 0.5 29 21000 20 263 False
108082066434415573_10 0.5 93 21000 20 271 True
108082066434415573_11 0.5 164 21000 20 40 True
108082079394659355_8 0.5 149 21000 20 238 True
108082079394659355_9 0.5 150 21000 20 247 True
108082079394659355_10 0.5 32 21000 20 238 False
108082079394659355_11 0.5 60 21000 20 56 False
108082122080858832_8 0.49973219068023567 96 21000 20 221 False
108082122080858832_9 0.49973219068023567 41 21000 20 282 False
108082122080858832_10 0.49973219068023567 46 21000 20 280 False
108082122080858832_11 0.49973219068023567 160 21000 20 317 True
108082278860257761_8 0.49973247726056713 145 21000 20 188 True
108082278860257761_9 0.49973247726056713 69 21000 20 300 False
108082278860257761_10 0.49973247726056713 53 21000 20 344 False
108082278860257761_11 0.49973247726056713 132 21000 20 112 True
108082282078070127_8 0.49973247726056713 175 21000 20 62 True
108082282078070127_9 0.49973247726056713 182 21000 20 136 True
108082282078070127_10 0.49973247726056713 105 21000 20 338 True
108082282078070127_11 0.49973247726056713 124 21000 20 330 True
108082290566356918_8 0.49973247726056713 64 21000 20 240 False
108082290566356918_9 0.49973247726056713 162 21000 20 166 True
108082290566356918_10 0.49973247726056713 14 21000 20 345 False
108082290566356918_11 0.49973247726056713 96 21000 20 239 False
108090574883901191_8 0.5 65 21000 20 125 True
108090574883901191_9 0.5 37 21000 20 216 True
108090574883901191_10 0.5 110 21000 20 303 True
108090574883901191_11 0.5 30 21000 20 78 True
108090576139848895_8 0.5 197 21000 20 130 False
108090576139848895_9 0.5 125 21000 20 121 False
108090576139848895_10 0.5 85 21000 20 234 True
108090576139848895_11 0.5 54 21000 20 298 True
108090579442033077_8 0.49968091895341415 76 21000 20 266 False
108090579442033077_9 0.49968091895341415 40 21000 20 158 False
108090579442033077_10 0.49968091895341415 189 21000 20 217 False
108090579442033077_11 0.49968091895341415 39 21000 20 224 False
108092081423460481_8 0.5 45 21000 20 69 False
108092081423460481_9 0.5 125 21000 20 51 False
108092081423460481_10 0.5 179 21000 20 148 True
108092081423460481_11 0.5 77 21000 20 42 False
108092130908972793_8 0.49973219068023567 200 21000 20 170 True
108092130908972793_9 0.49973219068023567 111 21000 20 3 False
108092130908972793_10 0.49973219068023567 135 21000 20 20 False
108092130908972793_11 0.49973219068023567 193 21000 20 295 True
108092157893631350_8 0.4997319034852547 114 21000 20 78 True
108092157893631350_9 0.4997319034852547 198 21000 20 285 True
108092157893631350_10 0.4997319034852547 11 21000 20 345 True
108092157893631350_11 0.4997319034852547 82 21000 20 229 True
108092174341757980_8 0.5 175 21000 20 35 True
108092174341757980_9 0.5 158 21000 20 308 True
108092174341757980_10 0.5 125 21000 20 224 False
108092174341757980_11 0.5 120 21000 20 65 False
108092194070241876_8 0.5 116 21000 20 343 False
108092194070241876_9 0.5 188 21000 20 208 True
108092194070241876_10 0.5 76 21000 20 213 False
108092194070241876_11 0.5 93 21000 20 18 False
108092194381584955_8 0.5 110 21000 20 98 False
108092194381584955_9 0.5 3 21000 20 17 False
108092194381584955_10 0.5 11 21000 20 154 False
108092194381584955_11 0.5 185 21000 20 318 True
108092211143519545_8 0.5 165 21000 20 219 True
108092211143519545_9 0.5 8 21000 20 278 False
108092211143519545_10 0.5 82 21000 20 344 True
108092211143519545_11 0.5 45 21000 20 321 False
108092228691418081_8 0.5 9 21000 20 224 False
108092228691418081_9 0.5 33 21000 20 300 False
108092228691418081_10 0.5 37 21000 20 2 False
108092228691418081_11 0.5 61 21000 20 30 False
108092276043356527_8 0.49973247726056713 190 21000 20 130 True
108092276043356527_9 0.49973247726056713 189 21000 20 91 True
108092276043356527_10 0.49973247726056713 53 21000 20 129 True
108092276043356527_11 0.49973247726056713 134 21000 20 146 True
108092327229776278_8 0.49973247726056713 88 21000 20 190 True
108092327229776278_9 0.49973247726056713 44 21000 20 350 False
108092327229776278_10 0.49973247726056713 82 21000 20 232 True
108092327229776278_11 0.49973247726056713 185 21000 20 269 True
108100578998689440_8 0.49968091895341415 163 21000 20 5 False
108100578998689440_9 0.49968091895341415 36 21000 20 318 False
108100578998689440_10 0.49968091895341415 119 21000 20 250 False
108100578998689440_11 0.49968091895341415 153 21000 20 276 False
108102081012456937_8 0.5 0 21000 20 12 False
108102081012456937_9 0.5 192 21000 20 316 True
108102081012456937_10 0.5 166 21000 20 219 True
108102081012456937_11 0.5 192 21000 20 204 True
108102088405774368_8 0.5 183 21000 20 24 False
108102088405774368_9 0.5 12 21000 20 47 False
108102088405774368_10 0.5 177 21000 20 100 True
108102088405774368_11 0.5 48 21000 20 91 False
108102128014103516_8 0.49973219068023567 88 21000 20 93 False
108102128014103516_9 0.49973219068023567 183 21000 20 208 False
108102128014103516_10 0.49973219068023567 172 21000 20 100 False
108102128014103516_11 0.49973219068023567 21 21000 20 111 False
108102191341977147_8 0.5 136 21000 20 172 True
108102191341977147_9 0.5 137 21000 20 70 True
108102191341977147_10 0.5 53 21000 20 279 False
108102191341977147_11 0.5 109 21000 20 292 False
108102192164736764_8 0.5 171 21000 20 264 True
108102192164736764_9 0.5 63 21000 20 111 False
108102192164736764_10 0.5 35 21000 20 144 False
108102192164736764_11 0.5 166 21000 20 95 True
108102290747687317_8 0.49973247726056713 54 21000 20 175 False
108102290747687317_9 0.49973247726056713 174 21000 20 100 True
108102290747687317_10 0.49973247726056713 93 21000 20 340 True
108102290747687317_11 0.49973247726056713 27 21000 20 285 False
108112061900531096_8 0.5 88 21000 20 221 True
108112061900531096_9 0.5 49 21000 20 260 False
108112061900531096_10 0.5 85 21000 20 309 False
108112061900531096_11 0.5 0 21000 20 209 False
108112108333122304_8 0.49973219068023567 132 21000 20 254 False
108112108333122304_9 0.49973219068023567 12 21000 20 269 False
108112108333122304_10 0.49973219068023567 181 21000 20 124 False
108112108333122304_11 0.49973219068023567 143 21000 20 135 False
108112131174646268_8 0.49973219068023567 66 21000 20 312 True
108112131174646268_9 0.49973219068023567 44 21000 20 188 True
108112131174646268_10 0.49973219068023567 50 21000 20 312 True
108112131174646268_11 0.49973219068023567 59 21000 20 109 True
108112131359838532_8 0.49973219068023567 195 21000 20 345 True
108112131359838532_9 0.49973219068023567 105 21000 20 155 False
108112131359838532_10 0.49973219068023567 32 21000 20 37 False
108112131359838532_11 0.49973219068023567 92 21000 20 348 True
108112157648287873_8 0.4997319034852547 188 21000 20 121 True
108112157648287873_9 0.4997319034852547 5 21000 20 222 False
108112157648287873_10 0.4997319034852547 172 21000 20 270 True
108112157648287873_11 0.4997319034852547 87 21000 20 107 False
108112228980407933_8 0.5 194 21000 20 77 True
108112228980407933_9 0.5 135 21000 20 335 True
108112228980407933_10 0.5 177 21000 20 89 True
108112228980407933_11 0.5 38 21000 20 92 False
108112245389873108_8 0.49973247726056713 3 21000 20 152 False
108112245389873108_9 0.49973247726056713 193 21000 20 221 True
108112245389873108_10 0.49973247726056713 91 21000 20 211 True
108112245389873108_11 0.49973247726056713 162 21000 20 45 True
108112246450249745_8 0.49973247726056713 158 21000 20 341 True
108112246450249745_9 0.49973247726056713 71 21000 20 145 True
108112246450249745_10 0.49973247726056713 33 21000 20 122 False
108112246450249745_11 0.49973247726056713 9 21000 20 241 False
108112296220409200_8 0.49953574744661094 23 21000 20 354 False
108112296220409200_9 0.49953574744661094 169 21000 20 210 False
108112296220409200_10 0.49953574744661094 163 21000 20 293 False
108112296220409200_11 0.49953574744661094 115 21000 20 291 False
108112307452549196_8 0.49973247726056713 2 21000 20 244 False
108112307452549196_9 0.49973247726056713 176 21000 20 325 True
108112307452549196_10 0.49973247726056713 132 21000 20 326 True
108112307452549196_11 0.49973247726056713 9 21000 20 51 False
108112309703864867_8 0.49973247726056713 89 21000 20 46 False
108112309703864867_9 0.49973247726056713 198 21000 20 105 True
108112309703864867_10 0.49973247726056713 71 21000 20 150 False
108112309703864867_11 0.49973247726056713 102 21000 20 76 False
108112338761076376_8 0.5 146 21000 20 334 False
108112338761076376_9 0.5 104 21000 20 118 False
108112338761076376_10 0.5 135 21000 20 281 False
108112338761076376_11 0.5 1 21000 20 56 False
108122047294596322_8 0.4997313272434175 45 21000 20 361 False
108122047294596322_9 0.4997313272434175 141 21000 20 69 False
108122047294596322_10 0.4997313272434175 96 21000 20 173 False
108122047294596322_11 0.4997313272434175 141 21000 20 43 False
108122084356620860_8 0.5 158 21000 20 244 True
108122084356620860_9 0.5 101 21000 20 18 False
108122084356620860_10 0.5 24 21000 20 40 False
108122084356620860_11 0.5 27 21000 20 106 False
108122084632448776_8 0.5 15 21000 20 346 False
108122084632448776_9 0.5 166 21000 20 132 True
108122084632448776_10 0.5 186 21000 20 3 False
108122084632448776_11 0.5 5 21000 20 324 False
108122087998110902_8 0.5 163 21000 20 297 True
108122087998110902_9 0.5 66 21000 20 223 False
108122087998110902_10 0.5 31 21000 20 46 False
108122087998110902_11 0.5 47 21000 20 163 False
108122090858807397_8 0.5 163 21000 20 277 True
108122090858807397_9 0.5 113 21000 20 177 False
108122090858807397_10 0.5 154 21000 20 154 False
108122090858807397_11 0.5 176 21000 20 214 True
108122129819359943_8 0.49973219068023567 37 21000 20 192 False
108122129819359943_9 0.49973219068023567 164 21000 20 27 False
108122129819359943_10 0.49973219068023567 147 21000 20 287 True
108122129819359943_11 0.49973219068023567 2 21000 20 305 False
108122205053604279_8 0.5 142 21000 20 336 True
108122205053604279_9 0.5 81 21000 20 214 False
108122205053604279_10 0.5 11 21000 20 56 False
108122205053604279_11 0.5 24 21000 20 15 False
108122243208040102_8 0.49973247726056713 38 21000 20 164 False
108122243208040102_9 0.49973247726056713 86 21000 20 328 True
108122243208040102_10 0.49973247726056713 115 21000 20 205 True
108122243208040102_11 0.49973247726056713 26 21000 20 31 False
108122277689708646_8 0.49953574744661094 102 21000 20 308 False
108122277689708646_9 0.49953574744661094 163 21000 20 76 False
108122277689708646_10 0.49953574744661094 63 21000 20 141 False
108122277689708646_11 0.49953574744661094 158 21000 20 237 False
108122287931458642_8 0.49973247726056713 143 21000 20 337 True
108122287931458642_9 0.49973247726056713 29 21000 20 6 False
108122287931458642_10 0.49973247726056713 156 21000 20 315 True
108122287931458642_11 0.49973247726056713 9 21000 20 299 False
108122289328047714_8 0.49973247726056713 37 21000 20 304 False
108122289328047714_9 0.49973247726056713 163 21000 20 222 True
108122289328047714_10 0.49973247726056713 132 21000 20 305 True
108122289328047714_11 0.49973247726056713 51 21000 20 194 False
108131216741681052_8 0.4997313272434175 16 21000 20 296 True
108131216741681052_9 0.4997313272434175 140 21000 20 259 True
108131216741681052_10 0.4997313272434175 50 21000 20 197 True
108131216741681052_11 0.4997313272434175 61 21000 20 218 True
108132056799411779_8 0.5 184 21000 20 155 True
108132056799411779_9 0.5 3 21000 20 89 False
108132056799411779_10 0.5 35 21000 20 322 False
108132056799411779_11 0.5 41 21000 20 334 False
