
id t_peak peak_flux_ref T0 sigma_rise t_decay flares_present
108122205053604279_4 0.5295381310418904 93 7642181 46 141 False
108122239202128469_0 0.4645161290322581 36 2772171 243 216 False
108122239202128469_1 0.8473118279569892 45 2743124 163 213 False
108122239202128469_2 0.7618279569892473 92 3559925 68 264 False
108122239202128469_3 0.8311827956989247 42 4784482 82 147 True
108122239202128469_4 0.1989247311827957 61 7692484 158 117 True
108122243208040102_0 0.9529159978598181 76 572025 155 156 True
108122243208040102_1 0.6147672552166934 99 5342467 159 88 True
108122243208040102_2 0.5805243445692884 73 6344749 315 345 True
108122243208040102_3 0.8475120385232745 35 9216216 40 274 False
108122243208040102_4 0.6024612092027822 22 8136807 163 19 False
108122266590130487_0 0.5024077046548957 84 5357998 194 97 True
108122266590130487_1 0.9218833600856072 55 8538763 75 224 False
108122266590130487_2 0.06260032102728733 100 8596447 280 287 False
108122266590130487_3 0.15516318887105404 18 6027819 329 338 False
108122266590130487_4 0.029427501337613696 99 8451892 197 247 False
108122277689708646_0 0.4753946146703807 75 5451147 93 183 False
108122277689708646_1 0.7455896007428041 98 8605866 70 303 False
108122277689708646_2 0.3166202414113278 36 6667032 99 231 False
108122277689708646_3 0.5515320334261838 41 763802 129 140 False
108122277689708646_4 0.7520891364902507 29 1787422 209 221 False
108122287931458642_0 0.9406099518459069 81 3638568 81 176 True
108122287931458642_1 0.16693418940609953 92 3010552 277 108 True
108122287931458642_2 0.33654360620652757 96 4353380 52 41 True
108122287931458642_3 0.6062065275548422 57 1380201 296 234 True
108122287931458642_4 0.9031567683253077 27 8604384 182 105 False
108122289328047714_0 0.06260032102728733 47 4416610 314 120 False
108122289328047714_1 0.06260032102728733 53 5133641 232 349 False
108122289328047714_2 0.09577314071696094 28 7908286 183 183 False
108122289328047714_3 0.04119850187265917 35 1086798 136 49 False
108122289328047714_4 0.7405029427501337 27 385233 181 31 False
108122290978693466_0 0.6169074371321562 1 6649973 155 20 False
108122290978693466_1 0.3611556982343499 82 729321 139 316 True
108122290978693466_2 0.7501337613697164 49 7363439 333 53 False
108122290978693466_3 0.7747458533975388 6 4384876 346 352 False
108122290978693466_4 0.8962011771000535 0 8814652 112 157 False
108130581372120487_0 0.11342042755344418 30 3110295 8 68 False
108130581372120487_1 0.05641330166270784 76 6827233 21 289 True
108130581372120487_2 0.6573634204275535 64 4060353 5 271 True
108130581372120487_3 0.24346793349168647 7 782767 70 77 False
108130581372120487_4 0.6573634204275535 17 944627 46 88 False
108131216741681052_0 0.8855454056958625 12 4241927 277 154 False
108131216741681052_1 0.40945728103170337 22 3883734 321 5 False
108131216741681052_2 0.08543793659322944 99 7159603 365 151 False
108131216741681052_3 0.9446534121440086 100 6128187 41 211 True
108131216741681052_4 0.5754970445996775 41 7080621 228 75 True
108132056799411779_0 0.5753498385360603 30 5765554 317 124 False
108132056799411779_1 0.8552206673842842 4 7858833 62 207 False
108132056799411779_2 0.7416576964477933 90 8865439 62 158 False
108132056799411779_3 0.984930032292788 18 6939364 315 343 False
108132056799411779_4 0.7055974165769645 95 6287813 146 130 True
108132061840116732_0 0.36921420882669537 55 7685255 160 250 True
108132061840116732_1 0.9467168998923574 12 6064652 49 96 False
108132061840116732_2 0.515069967707212 42 6458862 168 16 False
108132061840116732_3 0.5403659849300323 53 7234725 43 110 False
108132061840116732_4 0.5139935414424112 9 1225032 96 184 False
108132063019270163_0 0.02583423035522067 37 4393651 35 298 False
108132063019270163_1 0.6872981700753499 92 7699022 305 344 True
108132063019270163_2 0.6560818083961248 53 2863643 316 85 False
108132063019270163_3 0.1458557588805167 58 2403770 345 320 False
108132063019270163_4 0.6006458557588805 40 9094971 73 229 True
108132075649047015_0 0.4268030139935414 47 3360845 348 254 False
108132075649047015_1 0.26426264800861143 55 6184227 13 130 False
108132075649047015_2 0.9951560818083961 55 6512782 140 44 False
108132075649047015_3 0.7411194833153929 26 7931390 231 78 False
108132075649047015_4 0.8697524219590959 60 1970139 236 189 False
108132086860308592_0 0.18191603875134554 6 8948481 114 86 False
108132086860308592_1 0.7082884822389667 25 1842389 169 134 False
108132086860308592_2 0.7540365984930032 33 4643221 249 351 False
108132086860308592_3 0.6388589881593111 7 4813319 120 327 False
108132086860308592_4 0.78740581270183 20 2314042 30 322 False
108132108225138846_0 0.040707016604177824 75 5283548 311 101 False
108132108225138846_1 0.13176218532404926 96 9490499 177 233 True
108132108225138846_2 0.07445099089448312 32 6893072 329 40 False
108132108225138846_3 0.9603642206748795 30 5896003 138 301 False
108132108225138846_4 0.5543652919121586 64 4092721 221 252 True
108132108728524265_0 0.3085163363685056 33 1324086 41 44 False
108132108728524265_1 0.9266202463845742 43 9343976 207 176 True
108132108728524265_2 0.6973754686663096 71 6352512 123 309 True
108132108728524265_3 0.7171933583288699 94 8291302 353 274 True
108132108728524265_4 0.7530798071772897 60 7486723 330 134 True
108132119921527158_0 0.2881628280664167 35 320820 94 88 False
108132119921527158_1 0.758971612212105 78 2520255 239 281 True
108132119921527158_2 0.11783610069630424 10 5867261 101 353 False
108132119921527158_3 0.9046598821638993 93 6644094 97 300 False
108132119921527158_4 0.4226031065881093 90 9179269 21 25 True
108132122217436914_0 0.8130690948044992 40 2871378 206 272 False
108132122217436914_1 0.15104445634708089 96 3729241 211 355 True
108132122217436914_2 0.2292447777182646 7 784212 4 351 False
108132122217436914_3 0.023031601499732192 59 8208822 201 353 False
108132122217436914_4 0.9319764327798608 89 9672563 319 339 False
108132122695720504_0 0.14301017675415104 31 6852878 295 95 False
108132122695720504_1 0.2437064809855383 17 5683330 176 132 False
108132122695720504_2 0.6588109266202464 28 8184821 163 90 False
108132122695720504_3 0.45313336904124263 10 256405 114 260 False
108132122695720504_4 0.8157471880021425 94 6536803 218 262 False
108132129835274610_0 0.6432779860739154 40 1047889 109 144 False
108132129835274610_1 0.5993572576325656 92 5357395 63 191 True
108132129835274610_2 0.6336368505623996 48 4292452 40 342 False
108132129835274610_3 0.7584359935725763 75 5670680 238 316 True
108132129835274610_4 0.7541510444563471 34 9344519 194 337 False
108132146266983449_0 0.2592394215318693 77 6101634 109 354 True
108132146266983449_1 0.4129619710765935 30 8429879 29 149 True
108132146266983449_2 0.4654525977504017 41 4857793 80 249 False
108132146266983449_3 0.5104445634708088 22 5339826 105 266 False
108132146266983449_4 0.9298339582217461 25 7456158 106 217 False
108132149940160468_0 0.870915907873594 30 5774654 110 170 False
108132149940160468_1 0.40278521692554903 24 3738541 37 194 True
108132149940160468_2 0.6079271558650241 38 2285586 289 273 False
108132149940160468_3 0.07391537225495447 48 6313472 32 249 False
108132149940160468_4 0.23460096411355116 60 4328715 10 329 True
108132157433946900_0 0.44021447721179624 65 9745153 173 112 True
108132157433946900_1 0.10134048257372655 65 5858197 364 361 False
108132157433946900_2 0.09544235924932976 96 8557129 344 101 False
108132157433946900_3 0.06380697050938337 48 588508 306 209 False
108132157433946900_4 0.6085790884718498 28 3653557 157 212 False
108132160579169713_0 0.9978552278820375 41 7511170 311 187 False
108132160579169713_1 0.6579088471849865 23 4433034 365 208 False
108132160579169713_2 0.8262734584450402 50 3977063 221 8 True
108132160579169713_3 0.06595174262734585 74 5038577 332 322 False
108132160579169713_4 0.16300268096514745 22 118698 167 284 False
108132174505271423_0 0.0021482277121374865 53 8084358 86 167 False
108132174505271423_1 0.10955961331901182 93 9117786 106 270 True
108132174505271423_2 0.514500537056928 21 8613886 55 97 False
108132174505271423_3 0.9489795918367347 25 6892618 271 216 False
108132174505271423_4 0.9172932330827067 94 1959813 64 349 False
108132199636055507_0 0.5843179377013964 98 2729863 297 299 True
108132199636055507_1 0.6654135338345865 84 1527673 319 311 True
108132199636055507_2 0.5526315789473685 54 847212 16 303 True
108132199636055507_3 0.7175080558539205 42 6334928 145 209 False
108132199636055507_4 0.4774436090225564 67 43845 116 306 False
108132255249448612_0 0.4606741573033708 86 7381803 239 153 True
108132255249448612_1 0.26110219368646337 16 5349675 137 126 False
108132255249448612_2 0.37774210807918673 3 9115039 69 135 False
108132255249448612_3 0.13750668806848582 10 950090 35 365 False
108132255249448612_4 0.48475120385232745 88 5727165 157 286 True
108132255568554979_0 0.6982343499197432 6 3099771 222 185 False
108132255568554979_1 0.4826110219368646 35 3460946 210 185 False
108132255568554979_2 0.9117174959871589 100 5634318 154 166 True
108132255568554979_3 0.011771000535045479 87 9407160 257 136 False
108132255568554979_4 0.04333868378812199 14 5555980 27 201 False
108132263093172908_0 0.8089887640449438 77 8828754 130 36 False
108132263093172908_1 0.792402354200107 93 8388065 109 268 False
108132263093172908_2 0.64258962011771 88 1794288 273 97 True
108132263093172908_3 0.45692883895131087 22 7367195 183 150 False
108132263093172908_4 0.3895131086142322 17 9101375 101 92 False
108132271919488805_0 0.23327982878544676 12 7234945 349 6 False
108132271919488805_1 0.7993579454253612 54 8402185 334 108 True
108132271919488805_2 0.8951310861423221 53 6305743 62 53 False
108132271919488805_3 0.8469769930444088 38 8677455 237 120 False
108132271919488805_4 0.18352059925093633 12 7678814 105 141 False
108132274815781483_0 0.1637239165329053 45 6993035 298 175 False
108132274815781483_1 0.7838416265382557 66 8275294 15 73 True
108132274815781483_2 0.5890850722311396 75 6644745 136 187 True
108132274815781483_3 0.8202247191011236 76 8520516 357 236 True
108132274815781483_4 0.6008560727661851 9 2429193 103 217 False
108132288226333949_0 0.5211342964151953 57 3478006 236 120 True
108132288226333949_1 0.8705189941144997 77 1192792 178 68 False
108132288226333949_2 0.24933119315141786 32 5539545 303 200 False
108132288226333949_3 0.7854467629748528 90 984220 234 312 True
108132288226333949_4 0.15783841626538256 64 1073313 108 65 True
108132291314956593_0 0.36704119850187267 11 5778103 225 103 False
108132291314956593_1 0.9481005885500268 25 6486690 266 171 False
108132291314956593_2 0.10486891385767791 25 3063317 164 333 False
108132291314956593_3 0.06260032102728733 88 2882782 304 156 False
108132291314956593_4 0.07116104868913857 30 3875898 310 106 False
108132291430433790_0 0.6340288924558587 60 2494664 135 302 True
108132291430433790_1 0.559657570893526 69 2864614 205 351 True
108132291430433790_2 0.3547351524879615 9 3093508 308 141 False
108132291430433790_3 0.3536650615302301 84 593306 337 202 False
108132291430433790_4 0.057249866238630286 51 7972316 71 314 False
108132303512557448_0 0.5436062065275549 95 2572980 230 33 True
108132303512557448_1 0.7544141252006421 86 9654455 307 248 True
108132303512557448_2 0.29481005885500267 64 7595702 118 336 True
108132303512557448_3 0.48796147672552165 30 3392415 25 330 False
108132303512557448_4 0.5425361155698234 92 1907222 240 364 True
108132310647569565_0 0.9095773140716961 49 4518600 158 139 False
108132310647569565_1 0.8956661316211878 73 7279841 198 333 False
108132310647569565_2 0.8373461744248261 95 7611569 49 213 True
108132310647569565_3 0.05350454788657036 52 772133 288 164 False
108132310647569565_4 0.622792937399679 64 1240604 336 186 True
108132333320527822_0 0.5205992509363296 99 1726649 334 303 True
108132333320527822_1 0.024612092027822365 88 7690225 137 147 False
108132333320527822_2 0.7570893525949706 40 2833759 153 343 False
108132333320527822_3 0.5484216158373462 77 3796923 116 230 True
108132333320527822_4 0.21990369181380418 73 4933236 359 343 True
108140577660279506_0 0.8324968632371392 83 146181 83 101 False
108140577660279506_1 0.4127979924717691 41 6261273 311 234 False
108140577660279506_2 0.5326223337515684 22 6255363 195 105 False
108140577660279506_3 0.8946047678795483 75 2098176 193 110 False
108140577660279506_4 0.17189460476787954 82 3941996 227 352 True
108140577906135697_0 0.21971496437054633 19 5546173 83 324 False
108140577906135697_1 0.6745843230403801 42 1730899 56 58 False
108140577906135697_2 0.029097387173396674 45 1470568 261 35 True
108140577906135697_3 0.1828978622327791 24 6562506 64 40 False
108140577906135697_4 0.27434679334916867 23 8975946 137 265 False
108140583874193880_0 0.5724465558194775 62 9470996 38 148 True
108140583874193880_1 0.2529691211401425 67 2580902 363 178 True
108140583874193880_2 0.37707838479809974 29 1176446 345 320 False
108140583874193880_3 0.2921615201900237 90 7290297 291 359 True
108140583874193880_4 0.4513064133016627 12 6521033 273 332 False
108140586136145013_0 0.44596199524940616 35 4399586 63 234 False
108140586136145013_1 0.1840855106888361 33 6529615 198 190 False
108140586136145013_2 0.3343230403800475 6 7276584 248 144 False
108140586136145013_3 0.4245843230403801 25 4553925 28 78 False
108140586136145013_4 0.5374109263657957 38 5788117 348 119 False
108142049608206376_0 0.6410531972058033 12 8227286 195 295 False
108142049608206376_1 0.47931219774314887 97 4437569 192 159 True
108142049608206376_2 0.8436324556689951 87 6565796 14 288 False
108142049608206376_3 0.9285330467490597 17 7065207 308 95 False
108142049608206376_4 0.20741536808167652 28 2532257 139 150 False
108142078839988661_0 0.13832077502691065 88 7949111 68 121 True
108142078839988661_1 0.4822389666307858 6 5782782 220 70 False
108142078839988661_2 0.9822389666307858 76 2077137 138 93 True
108142078839988661_3 0.7744886975242196 48 3036758 303 106 True
108142078839988661_4 0.6297093649085038 64 5401830 117 120 True
108142081930313524_0 0.61248654467169 57 412658 334 6 True
108142081930313524_1 0.48116254036598494 81 8239633 90 311 True
108142081930313524_2 0.34822389666307857 79 2431885 302 350 True
108142081930313524_3 0.8401506996770721 65 6645766 185 21 False
108142081930313524_4 0.5640473627556513 77 4931585 11 35 True
108142084246516300_0 0.20021528525296017 72 8797411 221 109 True
108142084246516300_1 0.798708288482239 1 2823851 157 159 False
108142084246516300_2 0.18353067814854682 24 6592789 346 62 False
108142084246516300_3 0.03444564047362755 76 6506062 156 240 False
108142084246516300_4 0.4838536060279871 64 3348549 152 282 False
108142084329731608_0 0.1797631862217438 5 6631414 298 161 False
108142084329731608_1 0.5392895586652314 82 1920546 94 339 True
108142084329731608_2 0.2723358449946179 0 9147818 97 196 False
108142084329731608_3 0.88751345532831 11 8932969 278 270 False
108142084329731608_4 0.9666307857911733 21 6635635 337 321 False
108142086854562392_0 0.7373519913885899 43 4712216 180 242 False
108142086854562392_1 0.9230355220667384 68 1126254 34 263 False
108142086854562392_2 0.8428417653390743 53 9305427 265 219 False
108142086854562392_3 0.8955866523143164 75 2040987 297 290 False
108142086854562392_4 0.40958019375672766 46 409215 266 101 False
108142093214961025_0 0.02798708288482239 16 5024161 233 196 False
108142093214961025_1 0.2997847147470398 70 6894001 118 128 False
108142093214961025_2 0.13347685683530677 35 9403973 121 87 False
108142093214961025_3 0.16254036598493002 29 6762033 43 360 False
108142093214961025_4 0.6942949407965554 58 4441502 326 177 False
108142102422080180_0 0.02785216925549009 56 7051103 296 342 False
108142102422080180_1 0.7086234600964113 65 4093616 79 66 False
108142102422080180_2 0.42420996250669524 10 5765275 39 217 False
108142102422080180_3 0.5420460632029994 35 5402722 246 298 False
108142102422080180_4 0.387252276379218 43 2917059 232 73 False
108142103359282628_0 0.483663631494376 41 4520592 82 364 False
108142103359282628_1 0.4825923942153187 86 7473334 315 88 True
108142103359282628_2 0.5554365291912159 98 8388822 35 70 True
108142103359282628_3 0.10819496518478842 44 821753 178 158 False
108142103359282628_4 0.16711301553294056 52 6510890 261 236 False
108142175821033360_0 0.841031149301826 77 5480926 278 104 False
108142175821033360_1 0.43609022556390975 91 6084991 289 183 False
108142175821033360_2 0.07411385606874328 70 4843450 240 80 False
108142175821033360_3 0.5155746509129968 93 3704514 305 208 True
108142175821033360_4 0.41944146079484423 2 623525 49 321 False
108142175915806620_0 0.9962406015037594 2 9429478 304 109 False
108142175915806620_1 0.7352309344790547 2 6077737 178 332 False
108142175915806620_2 0.7389903329752954 3 4458705 50 114 False
108142175915806620_3 0.9285714285714286 50 2746528 149 326 False
108142175915806620_4 0.08915145005370569 76 7203540 34 304 False
108142191609041344_0 0.9001074113856069 9 7038533 135 36 False
108142191609041344_1 0.20032223415682063 70 6937653 250 266 False
108142191609041344_2 0.7835660580021482 71 9012885 232 310 True
108142191609041344_3 0.7121374865735768 83 1757603 7 255 False
108142191609041344_4 0.621374865735768 60 5289378 125 99 True
108142199057338131_0 0.3770139634801289 54 7881026 229 198 True
108142199057338131_1 0.799140708915145 28 1858291 310 186 False
108142199057338131_2 0.1535982814178303 11 6177838 18 3 False
108142199057338131_3 0.897422126745435 83 9603574 21 84 False
108142199057338131_4 0.1326530612244898 32 2882345 171 101 False
108142229726296388_0 0.7677419354838709 6 1282559 122 65 False
108142229726296388_1 0.23870967741935484 49 3606029 79 241 False
108142229726296388_2 0.1064516129032258 44 7939890 146 53 False
108142229726296388_3 0.4575268817204301 47 3739485 124 180 False
108142229726296388_4 0.6790322580645162 41 5679375 326 221 False
108142242648620180_0 0.1476725521669342 28 4614017 107 17 False
108142242648620180_1 0.5987158908507223 52 8068307 174 30 False
108142242648620180_2 0.3547351524879615 63 182346 324 359 False
108142242648620180_3 0.33600856072766183 71 8381992 169 65 True
108142242648620180_4 0.6891385767790262 18 2302664 81 346 False
108142242826195147_0 0.18994114499732478 72 9153530 13 82 True
108142242826195147_1 0.07597645799892991 33 9544310 341 261 False
108142242826195147_2 0.2637774210807919 45 5144979 112 194 False
108142242826195147_3 0.027822364901016586 36 5062876 225 192 False
108142242826195147_4 0.047084002140181914 51 1313614 335 119 False
108142262864753009_0 0.5248796147672552 96 6617230 138 183 True
108142262864753009_1 0.5484216158373462 4 3600563 251 82 False
108142262864753009_2 0.6639914392723382 79 3829355 161 168 False
108142262864753009_3 0.44301765650080255 42 3216703 34 168 False
108142262864753009_4 0.7747458533975388 9 8960309 169 213 False
108142262977031207_0 0.3258426966292135 86 6920470 208 359 True
108142262977031207_1 0.2252541466024612 74 2703127 161 101 False
108142262977031207_2 0.08025682182985554 79 6884991 88 212 False
108142262977031207_3 0.06474050294275013 87 9025332 95 261 False
108142262977031207_4 0.19047619047619047 81 1202611 93 176 False
108142266670844974_0 0.6987693953986088 6 1510927 146 47 False
108142266670844974_1 0.602996254681648 81 2995700 294 60 True
108142266670844974_2 0.9192081326912788 72 3547670 340 85 True
108142266670844974_3 0.5323702514713751 31 8521482 178 89 True
108142266670844974_4 0.2883895131086142 41 5948664 282 351 False
108142278267523745_0 0.5799892990904227 86 923558 262 42 True
108142278267523745_1 0.2857142857142857 1 4199115 231 137 False
108142278267523745_2 0.8127340823970037 84 9995469 301 91 True
108142278267523745_3 0.1781701444622793 94 8387655 157 240 True
108142278267523745_4 0.20973782771535582 83 2917730 103 38 True
108142281319157031_0 0.08293204922418405 100 4067558 340 202 False
108142281319157031_1 0.4756554307116105 22 8579784 363 119 False
108142281319157031_2 0.7421080791867308 36 5854421 74 157 False
108142281319157031_3 0.8576779026217228 53 6425109 195 242 False
108142281319157031_4 0.6500802568218299 55 8250500 302 69 True
108142291092312993_0 0.9823434991974318 66 1456244 223 242 False
108142291092312993_1 0.043873729266987696 37 4579371 180 220 False
108142291092312993_2 0.7314071696094168 51 6333034 260 21 False
108142291092312993_3 0.43927233814874267 73 7601361 320 246 False
108142291092312993_4 0.32049224184055647 48 4190005 233 266 False
108142291583336689_0 0.3306581059390048 34 173542 269 232 False
108142291583336689_1 0.6634563937934724 68 1375249 359 296 False
108142291583336689_2 0.8202247191011236 81 4897518 251 114 True
108142291583336689_3 0.35152487961476725 95 9715322 93 275 True
108142291583336689_4 0.9871589085072231 37 4042555 277 106 False
108142293638713765_0 0.0299625468164794 87 4960025 304 258 False
108142293638713765_1 0.23649010165864098 36 1715064 226 324 False
108142293638713765_2 0.8972712680577849 39 3991819 31 327 False
108142293638713765_3 0.7570893525949706 67 9884184 114 58 True
108142293638713765_4 0.22953451043338685 84 6000907 45 346 True
108142300755118258_0 0.18887105403959337 49 548027 336 132 False
108142300755118258_1 0.04173354735152488 35 8741304 66 196 False
108142300755118258_2 0.12734082397003746 49 7864782 331 267 False
108142300755118258_3 0.5403959336543607 87 3937461 25 221 False
108142300755118258_4 0.4911717495987159 16 9664392 316 57 False
108142303515541019_0 0.9347244515783841 6 8580106 82 63 False
108142303515541019_1 0.8651685393258427 40 4721126 263 327 False
108142303515541019_2 0.7966827180310326 96 5503717 64 57 True
108142303515541019_3 0.6447298020331729 82 4701424 357 317 False
108142303515541019_4 0.9646869983948636 7 2429973 179 31 False
108142307319186838_0 0.04611260053619303 3 9504571 345 43 False
108142307319186838_1 0.06756032171581769 90 1112333 221 51 False
108142307319186838_2 0.0418230563002681 82 1118609 78 309 True
108142307319186838_3 0.5479892761394102 46 4136739 210 194 True
108142307319186838_4 0.09919571045576407 15 935815 60 78 False
108142319702780281_0 0.7164258962011771 23 7289951 317 85 False
108142319702780281_1 0.4772605671482076 10 2017411 121 293 False
108142319702780281_2 0.7100053504547886 12 945927 59 105 False
108142319702780281_3 0.030497592295345103 25 19027 120 50 False
108142319702780281_4 0.07865168539325842 32 5536178 304 297 False
108142321487353207_0 0.8448368111289459 14 4515972 66 99 False
108142321487353207_1 0.8084537185660781 86 8504768 350 349 True
108142321487353207_2 0.7051899411449973 8 7404520 274 239 False
108142321487353207_3 0.024612092027822365 11 826451 283 164 False
108142321487353207_4 0.1198501872659176 31 5684607 239 235 False
108142323224357670_0 0.9036918138041734 60 7264308 81 26 False
108142323224357670_1 0.7747458533975388 41 2276044 365 285 False
108142323224357670_2 0.2669876939539861 59 668328 104 206 True
108142323224357670_3 0.8871054039593366 83 6199130 49 87 True
108142323224357670_4 0.33386837881219905 95 1458609 227 137 True
108142323706320164_0 0.5789192081326913 97 9848750 178 32 True
108142323706320164_1 0.3857677902621723 65 4112426 93 285 False
108142323706320164_2 0.5628678437667202 23 6049390 50 330 True
108142323706320164_3 0.43873729266987693 5 712357 341 147 False
108142323706320164_4 0.7517388978063135 44 904494 93 164 False
108142324956837498_0 0.6655965757089353 22 8480035 230 69 False
108142324956837498_1 0.41037988228999467 46 5113322 245 131 False
108142324956837498_2 0.06741573033707865 42 4614468 332 209 False
108142324956837498_3 0.8651685393258427 44 5764494 194 314 False
108142324956837498_4 0.5008025682182986 87 8155215 201 149 True
108142325305337019_0 0.9010165864098448 72 7828528 129 55 False
108142325305337019_1 0.051364365971107544 66 8873880 109 337 False
108142325305337019_2 0.39646869983948635 29 4390992 76 183 False
108142325305337019_3 0.2637774210807919 30 4948587 105 314 False
108142325305337019_4 0.7736757624398074 31 3849365 79 229 False
108142327844538725_0 0.9678972712680578 19 8089805 294 19 False
108142327844538725_1 0.42482611021936867 96 8475664 246 241 True
108142327844538725_2 0.8485821294810059 14 8895748 228 188 False
108142327844538725_3 0.5569823434991974 97 4540804 156 191 True
108142327844538725_4 0.8352059925093633 42 1013730 148 67 False
108142333121503623_0 0.7410379882289995 12 810178 276 43 False
108142333121503623_1 0.8913857677902621 80 854558 331 244 True
108142333121503623_2 0.7233814874264313 64 5560324 26 277 False
108142333121503623_3 0.09202782236490102 96 7029097 278 273 False
108142333121503623_4 0.5248796147672552 52 343614 205 67 True
108150573800806629_0 0.060570071258907364 56 6829562 343 96 False
108150573800806629_1 0.5706650831353919 8 3590962 215 117 False
108150573800806629_2 0.054038004750593824 50 8866092 81 97 True
108150573800806629_3 0.5112826603325415 76 7933906 120 272 True
108150573800806629_4 0.04156769596199525 46 3147673 140 194 False
108152031983358529_0 0.9918300653594772 99 4382657 134 277 False
108152031983358529_1 0.5108932461873639 94 5883976 143 51 True
108152031983358529_2 0.0784313725490196 44 1549462 247 235 False
108152031983358529_3 0.04139433551198257 15 6826091 313 90 False
108152031983358529_4 0.5266884531590414 36 9208950 135 335 False
108152038583539705_0 0.9951560818083961 18 6823266 29 23 False
108152038583539705_1 0.4219590958019376 6 1083874 265 350 False
108152038583539705_2 0.5931108719052745 75 3499454 79 241 True
108152038583539705_3 0.601184068891281 10 2348981 66 254 False
108152038583539705_4 0.9090419806243273 32 908350 319 85 False
108152078375744108_0 0.6173304628632938 87 51933 181 127 True
108152078375744108_1 0.9321851453175457 43 6044442 324 118 False
108152078375744108_2 0.5834230355220668 30 6787672 117 312 False
108152078375744108_3 0.8132400430570506 97 6400125 313 13 True
108152078375744108_4 0.40204520990312165 41 5994844 345 210 False
108152081829375532_0 0.4402583423035522 85 296869 189 99 True
108152081829375532_1 0.22066738428417654 25 3348243 48 232 False
108152081829375532_2 0.8385360602798708 98 8612776 136 297 False
108152081829375532_3 0.45694294940796554 15 5306104 307 327 False
108152081829375532_4 0.33584499461786865 69 8192701 16 103 False
108152081863418133_0 0.9381054897739505 42 5374568 213 52 False
108152081863418133_1 0.9515608180839612 89 6677423 95 233 True
108152081863418133_2 0.002691065662002153 23 8814119 29 306 False
108152081863418133_3 0.06996770721205597 34 4417021 265 19 False
108152081863418133_4 0.9332615715823466 26 5291872 201 227 False
108152108191581492_0 0.05891805034815212 99 6033918 188 251 True
108152108191581492_1 0.49009105516871987 10 5029284 234 48 False
108152108191581492_2 0.1590787359400107 12 677431 268 199 False
108152108191581492_3 0.7820032137118371 98 3906078 249 75 True
108152108191581492_4 0.8409212640599892 97 6476799 195 147 False
108152130129318691_0 0.9255490091055169 64 2017065 162 76 True
108152130129318691_1 0.7380824852704874 72 369644 293 300 True
108152130129318691_2 0.49276914836636315 11 4165737 251 82 False
108152130129318691_3 0.2629887520085699 68 135683 43 46 False
108152130129318691_4 0.4279592929833958 25 6087625 294 210 False
108152156816619397_0 0.8938337801608579 34 1912515 91 319 False
108152156816619397_1 0.6075067024128686 74 4069886 315 260 False
108152156816619397_2 0.20536193029490615 37 8375874 311 19 False
108152156816619397_3 0.7882037533512064 74 7065922 109 296 True
108152156816619397_4 0.06809651474530831 45 2866925 276 14 False
108152158613751438_0 0.08793565683646112 12 3284881 15 299 False
108152158613751438_1 0.9233243967828418 82 884471 97 34 False
108152158613751438_2 0.48203753351206435 97 5503844 64 352 True
108152158613751438_3 0.3871313672922252 80 290184 365 107 True
108152158613751438_4 0.5935656836461126 49 7775149 200 348 False
108152182428325151_0 0.9742212674543501 32 2636048 84 340 False
108152182428325151_1 0.958109559613319 100 6930898 71 210 False
108152182428325151_2 0.5343716433941997 44 9870138 65 113 False
108152182428325151_3 0.4822771213748657 79 2789595 23 223 False
108152182428325151_4 0.46294307196562834 1 1928417 26 223 False
108152193369901156_0 0.017722878625134265 53 4398730 163 76 False
108152193369901156_1 0.6901181525241675 49 1253526 313 101 False
108152193369901156_2 0.9328678839957035 66 2793854 89 146 True
108152193369901156_3 0.40816326530612246 22 9221099 309 349 True
108152193369901156_4 0.18850698174006444 91 5707899 303 163 True
108152193534968080_0 0.6149301825993555 95 5303968 98 3 True
108152193534968080_1 0.6385606874328679 59 3977763 171 303 False
108152193534968080_2 0.7137486573576799 55 5275405 199 361 False
108152193534968080_3 0.6997851772287863 46 4044909 2 81 False
108152193534968080_4 0.014500537056928034 45 8697801 119 156 False
108152234889693129_0 0.5639784946236559 84 1709132 56 64 True
108152234889693129_1 0.24623655913978496 4 3027227 211 17 False
108152234889693129_2 0.8897849462365591 41 9574810 7 61 False
108152234889693129_3 0.6112903225806452 55 5355 66 192 True
108152234889693129_4 0.47795698924731184 37 8825358 341 66 False
108152248308522748_0 0.33600856072766183 24 9687497 198 287 False
108152248308522748_1 0.48047084002140183 89 99115 156 42 False
108152248308522748_2 0.9571963616907437 42 3280145 360 179 False
108152248308522748_3 0.32156233279828783 44 6102120 85 112 False
108152248308522748_4 0.3900481540930979 52 2717256 49 354 True
108152256247353394_0 0.48742643124665597 85 2717725 217 2 False
108152256247353394_1 0.025682182985553772 72 525203 47 124 True
108152256247353394_2 0.5195291599785982 4 6944462 80 156 False
108152256247353394_3 0.9213483146067416 56 4496603 325 262 False
108152256247353394_4 0.4767255216693419 64 4573850 237 63 False
108152257333769923_0 0.47351524879614765 18 5755158 310 252 False
108152257333769923_1 0.006955591225254147 30 3525889 14 241 False
108152257333769923_2 0.19529159978598182 31 652351 149 147 False
108152257333769923_3 0.9373996789727127 88 963784 234 89 True
108152257333769923_4 0.047619047619047616 91 2338070 266 218 False
108152266934650305_0 0.033707865168539325 60 4993132 351 84 False
